restaurant_id,restaurant_key,restaurant_name,category,location,address,price_range,overall_rating,review_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,reviewer_name,source,source_restaurant_id,aspect_sentiments,aspect_mentions
r_4220830a81,la cantina de villa,La Cantina de Villa,Mexicana,Via Brasil,"City Mall, Local 11 y 12 - Via Brasil",Desde $15 hasta $25,4.4,4.0,4.4,4.5,4.5,"Muy buena la comida mexicana, la sopa azteca esta divina con un toque de chicharrón crujiente distinto, los platos no estaban muy picantes, lo cual es agradable, para las personas que no les guste tanto el picante.

Los platos del menú ejecutivo muy completos y con buen precio.",2026-07-11,Orlando C.,degusta,dg_108841,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}"
r_4220830a81,la cantina de villa,La Cantina de Villa,Mexicana,Via Brasil,"City Mall, Local 11 y 12 - Via Brasil",Desde $15 hasta $25,4.4,5.0,4.4,4.5,4.5,"realmente es la típica comida Mejicana, todo delicioso un lugar super chevere para ir con amigas, la atención excelente los platos inmensos, muchos establecimientos",2026-07-05,Nana B.,degusta,dg_108841,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_4220830a81,la cantina de villa,La Cantina de Villa,Mexicana,Via Brasil,"City Mall, Local 11 y 12 - Via Brasil",Desde $15 hasta $25,4.4,5.0,4.4,4.5,4.5,"Excellente atención fuimos a celebrar el cumpleaños de mi hermana y a ella le
encantó todo, la comida la música el chico tocando el arpa y la atención de primera",2026-06-30,Jules T.,degusta,dg_108841,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_d2b527e266,mazatlan,Mazatlán,Mexicana,Los Angeles,"Esquina de calle 63 oeste y calle 62 C oeste, Betania - Los Angeles",Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.2,"La comida estuve muy buena, y llegaba bastante rápido. Para el precio, son porciones grandes que valen la pena. En general, muy buen ambiente y buena comida.",2026-07-11,Omie V.,degusta,dg_109685,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}"
r_d2b527e266,mazatlan,Mazatlán,Mexicana,Los Angeles,"Esquina de calle 63 oeste y calle 62 C oeste, Betania - Los Angeles",Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.2,"Muy buena comida típica mexicana familiar es un lugar chico con ambiente muy mexicano… La comida esta buena sus porciones versus precio son razonables .. las margaritas grandes y deliciosas …Se puede lavar auto, mientras que se come… Ubicado dentro de la urbanización Los Ángeles, en una esquina muy transcurrida…",2026-07-08,Arabella Isabel C.,degusta,dg_109685,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': True}"
r_d2b527e266,mazatlan,Mazatlán,Mexicana,Los Angeles,"Esquina de calle 63 oeste y calle 62 C oeste, Betania - Los Angeles",Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.2,Excelente lugar para degustar las delicias mexicanas! Muy buena relación entre precio - calidad. Muy recomendado para visitar con amistades luego de la oficina o para celebrar cumpleaños,2026-07-04,Julio César C.,degusta,dg_109685,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'positive'}","{'comida': False, 'servicio': False, 'precio': True, 'ambiente': True}"
r_d2b527e266,mazatlan,Mazatlán,Mexicana,Los Angeles,"Esquina de calle 63 oeste y calle 62 C oeste, Betania - Los Angeles",Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.2,"Excelente lugar para compartir con amigos, disfrutar de unas ricas margaritas y compartir las deliciosas bandejas que ofrecen, la atención del personal es muy buena y tienen seguridad que te cuidan los carros que se estacionan en las orillas, un lugar súper seguro, me encanta",2026-07-01,Katia S.,degusta,dg_109685,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': False, 'servicio': True, 'precio': False, 'ambiente': True}"
r_d2b527e266,mazatlan,Mazatlán,Mexicana,Los Angeles,"Esquina de calle 63 oeste y calle 62 C oeste, Betania - Los Angeles",Desde $15 hasta $25,4.4,3.0,4.4,4.3,4.2,"La promoción del sábado ofrecía una bandeja bastante completa con tacos, nachos, birria y quesadillas. En general, la comida tenía muy buen sabor, especialmente el caldo de la birria, que fue lo que más me sorprendió de todo el plato. Sin embargo, fue una lástima que casi toda la comida llegara fría, siendo el caldo lo único que estaba caliente. Considerando que solo había otra mesa ocupada, no entendí por qué sucedió esto.

En cuanto al servicio, fue aceptable, aunque bastante básico. Inicialmente no nos permitieron cambiar la soda incluida en la promoción, pero luego accedieron sin inconvenientes. También hubo pequeños detalles, como retirar mi vaso sin preguntar cuando aún no había terminado mi bebida.

En definitiva, fue una experiencia agradable gracias al sabor de la comida, pero si la hubieran servido caliente y el servicio hubiera sido un poco más atento, mi calificación habría sido mucho mejor.",2026-06-27,Ana S.,degusta,dg_109685,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_b73b8dc022,tacos el rey san francisco,Tacos el Rey (San Francisco),Mexicana,San Francisco,"Plaza Belén, calle 66, local 4 - San Francisco",Desde $15 hasta $25,4.2,2.0,4.2,4.0,3.7,"Una mal decisión.  El personal fue grosero prepotente.  Supongo supongo que como castigo se demoraron una hora reloj en traer los tacos, los cuales estaban helados, señal q habían salido hace tiempo de la cocina.
El menu sucio y pegajoso.  Nos trajeron el agua pero no los vasos.
Lastimosamente como estamos en un grupo de cumpleaños y no pudimos para no aguar el festejo.",2026-06-30,E.Ch,degusta,dg_107401,"{'comida': 'negative', 'servicio': 'negative', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_b73b8dc022,tacos el rey san francisco,Tacos el Rey (San Francisco),Mexicana,San Francisco,"Plaza Belén, calle 66, local 4 - San Francisco",Desde $15 hasta $25,4.2,3.0,4.2,4.0,3.7,"Pedimos una entrada de queso fundido y unos tacos al pastor y el chico nos aconsejó qué sería mucho para dos personas. Entonces solo pedimos  1/4 cuarto de kilo de tacos al pastor que realmente alcanza para hacer 6 tacos de doble tortilla bien rellenos de el cerdo y acompañantes. 
Le agradecimos al mesero la honestidad y la recomendación.",2026-06-15,Miguel S.,degusta,dg_107401,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_b73b8dc022,tacos el rey san francisco,Tacos el Rey (San Francisco),Mexicana,San Francisco,"Plaza Belén, calle 66, local 4 - San Francisco",Desde $15 hasta $25,4.2,5.0,4.2,4.0,3.7,"Considero que es uno de los mejores restaurantes mexicanos de Panamá. Tiene un menú variado, precios accesibles, promociones frecuentes y porciones de buen tamaño que ofrecen una excelente relación entre calidad y precio.",2026-06-09,Jeremy B.,degusta,dg_107401,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}"
r_b73b8dc022,tacos el rey san francisco,Tacos el Rey (San Francisco),Mexicana,San Francisco,"Plaza Belén, calle 66, local 4 - San Francisco",Desde $15 hasta $25,4.2,5.0,4.2,4.0,3.7,excelente comida y la horchata muy rica. el local estaba acogedor y el mesero muy acertado con las sugerencias que nos ofrecian,2026-06-07,David M.,degusta,dg_107401,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_b73b8dc022,tacos el rey san francisco,Tacos el Rey (San Francisco),Mexicana,San Francisco,"Plaza Belén, calle 66, local 4 - San Francisco",Desde $15 hasta $25,4.2,5.0,4.2,4.0,3.7,"la comida tienen buenas porciones, yo pedí nachos y unos tacos al pastor de 7 unidades la verdad que sobró, a pesar que éramos 4 personas",2026-05-30,Fabiola D.,degusta,dg_107401,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_b233ac7855,padron san francisco,Padrón (San Francisco),Mexicana,San Francisco,"Calle 68, Plaza La Peatonal. - San Francisco",Desde $15 hasta $25,4.4,5.0,4.4,4.3,4.0,"Muy buen lugar, con excelente comida y una atención de primera. Los tacos de cochinita y de lechón están deliciosos, llenos de sabor y muy bien preparados. 

Sin duda, es una excelente opción si tienes antojo de auténtica comida mexicana. ¡100% recomendado!",2026-07-08,Johanna R.,degusta,dg_109498,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_b233ac7855,padron san francisco,Padrón (San Francisco),Mexicana,San Francisco,"Calle 68, Plaza La Peatonal. - San Francisco",Desde $15 hasta $25,4.4,4.0,4.4,4.3,4.0,"Teniamos tiempo con ganas de visitar este lugar y no nos defraudo.  La comida muy buena, el ambiente bien y la atencion excelente.  El guacamole de entrada muy sabroso.  Los chilaquiles divorciados muy buenos, los tacos de lechon con chicharron arrriba excelentes y los tacos de barbacoa de res tambien muy buenos.  volveremos",2026-06-11,Eduardo D.,degusta,dg_109498,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_b233ac7855,padron san francisco,Padrón (San Francisco),Mexicana,San Francisco,"Calle 68, Plaza La Peatonal. - San Francisco",Desde $15 hasta $25,4.4,4.0,4.4,4.3,4.0,"Muy buen lugar para comer tacos al pastor. La carne tiene buen sabor, está bien sazonada y con ese toque clásico que hace que uno quiera pedir más. El ambiente es agradable, la atención fue buena y es una excelente opción para ir a cenar algo rico y diferente. Recomendado para quienes disfrutan la comida mexicana bien preparada.",2026-06-08,Gui5c1dF70,degusta,dg_109498,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_b233ac7855,padron san francisco,Padrón (San Francisco),Mexicana,San Francisco,"Calle 68, Plaza La Peatonal. - San Francisco",Desde $15 hasta $25,4.4,4.0,4.4,4.3,4.0,"deben mejorar en la atención. solo había una salonera que sabía lo que hacía y no se daba abasto para atender el volumen de mesas y pedidos para llevar, con la vaga asistencia del otro personal que no podia ni cerrar una. cuenta. 
al chef, le pido que revise la técnica de los nachos que seca la capa inferior de frijoles y no se puede degustar al servirlo. 
espero animarme para darle otra oportunidad.",2026-05-17,Jesus B.,degusta,dg_109498,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_b233ac7855,padron san francisco,Padrón (San Francisco),Mexicana,San Francisco,"Calle 68, Plaza La Peatonal. - San Francisco",Desde $15 hasta $25,4.4,3.0,4.4,4.3,4.0,"Ordené enchiladas de pollo, recomendadas por la persona que nos atenció, estaban ok. Mi acompañante pidió unos tacos de carne y estaban bien también.  El ambiente me pareció muy chévere, tenian pantalla gigante para ver un juego.",2026-05-15,S V.,degusta,dg_109498,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_76a4e8d3aa,los tacos de villa brisas del golf,Los Tacos de Villa (Brisas del Golf),Mexicana,Brisas del Golf,"Brisas Mall, local 20, Esquina PB - Brisas del Golf",Desde $15 hasta $25,4.5,4.0,4.5,4.3,4.2,"Los precios de las comidas muy elevados, muy caros, las entradas muy caras, no hay platos para individuales, y los que más o menos están muy caros.",2026-06-19,Luis G.,degusta,dg_107799,"{'comida': 'negative', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}"
r_76a4e8d3aa,los tacos de villa brisas del golf,Los Tacos de Villa (Brisas del Golf),Mexicana,Brisas del Golf,"Brisas Mall, local 20, Esquina PB - Brisas del Golf",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"Autentico sabor, atencion excepcional. 
Nos encanta ir a tacos de villa, siempre nos atienden muy bien y la comida no decepciona. El ambiente acogedor. Es un excelente lugar para ir a cenar con amistades o en familia.",2026-06-05,Emilse A.,degusta,dg_107799,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_76a4e8d3aa,los tacos de villa brisas del golf,Los Tacos de Villa (Brisas del Golf),Mexicana,Brisas del Golf,"Brisas Mall, local 20, Esquina PB - Brisas del Golf",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"Muy buena atención, desde la llegada al local..la comida en tiempo y música muy agradable y el ambiente  excelente",2026-05-31,Paulo S.,degusta,dg_107799,"{'comida': 'neutral', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_76a4e8d3aa,los tacos de villa brisas del golf,Los Tacos de Villa (Brisas del Golf),Mexicana,Brisas del Golf,"Brisas Mall, local 20, Esquina PB - Brisas del Golf",Desde $15 hasta $25,4.5,5.0,4.5,4.3,4.2,"Desde que ingresamos al restaurante nos sentimos muy bien recibidos. La atención fue muy buena; como recomendación, sugeriría a los meseros usar un tono de voz un poco más fuerte, ya que por la música a veces es difícil escucharlos.

Aun así, nos encantó el servicio y la atención.

¡Tienen los mejores nachos de todo Panamá! De-li-cio-sos 🤩
Y aunque a mí no me gusta el flan, el de allí estaba realmente muy rico.

Pasamos una linda noche en familia. Sin duda, volveremos ❤️",2026-05-07,El-Blog-de-Jenni,degusta,dg_107799,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_76a4e8d3aa,los tacos de villa brisas del golf,Los Tacos de Villa (Brisas del Golf),Mexicana,Brisas del Golf,"Brisas Mall, local 20, Esquina PB - Brisas del Golf",Desde $15 hasta $25,4.5,3.0,4.5,4.3,4.2,"Habitualmente me gusta mucho la comida de este restaurante, en esta oportunidad estuvo bien! No sé si al ser temprano parte del equipo estaba en su lunch time y no hubo por decirlo secuencia en la atención.",2026-04-17,Linda G.,degusta,dg_107799,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_a5c9d06543,tapachula marbella,Tapachula (Marbella),Mexicana,Marbella,"Calle 54 Este, Plaza Riviera - Marbella",Desde $15 hasta $25,4.4,5.0,4.4,4.4,4.1,Exclente lugar con un ambiente muy bueno y una comida espectacular. Totalmente recomendado para pasar un rato ameno en familia y con amigos.,2026-06-22,Eduardo T.,degusta,dg_107282,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_a5c9d06543,tapachula marbella,Tapachula (Marbella),Mexicana,Marbella,"Calle 54 Este, Plaza Riviera - Marbella",Desde $15 hasta $25,4.4,4.0,4.4,4.4,4.1,"Nos habian comentado que este lugar habia cerrado y quisimos pasar a verificar.  Tapachula cambio de dueños y estuvo cerrado algunas semanas, pero ya esta de regreso atendiendo y, podemos decir que la comida se mantiene igual que antes y, la dueña muy interesada en comentarios para mejorar!.  Probamos los esquites y le pedimos que usaron los granos de maiz del pozole, que diferencia, excelentes con este cambio.  Los tacos de birria siguen tan buenos como
antes y las tostadas gobernador buenas, solo que me parece que la cantidad de camaron es poca.  Vamos a regresar",2026-06-16,Eduardo D.,degusta,dg_107282,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_a5c9d06543,tapachula marbella,Tapachula (Marbella),Mexicana,Marbella,"Calle 54 Este, Plaza Riviera - Marbella",Desde $15 hasta $25,4.4,5.0,4.4,4.4,4.1,Quesadilla de pollo machos las cárnitas un burrito y tacos de pollo hace tiempo no probaba comida mexicana y la verdad llenaron nuestras expectativas. Todo excelente lo volvería a repetir. Y full recomendado,2026-06-06,Gyovanna,degusta,dg_107282,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_a5c9d06543,tapachula marbella,Tapachula (Marbella),Mexicana,Marbella,"Calle 54 Este, Plaza Riviera - Marbella",Desde $15 hasta $25,4.4,2.0,4.4,4.4,4.1,"Disponibilidad de estacionamientos sin cargo por hora o fracción. La plaza es pequeña y cuesta mucho encontrar estacionamientos disponibles (dato importante).
Buena atención.
El lugar es tipo cafetería.
El tipo de comida ofrecida no es el mejor.",2026-03-22,Angelica A.,degusta,dg_107282,"{'comida': 'negative', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_a5c9d06543,tapachula marbella,Tapachula (Marbella),Mexicana,Marbella,"Calle 54 Este, Plaza Riviera - Marbella",Desde $15 hasta $25,4.4,5.0,4.4,4.4,4.1,"Delicioso todo, pasamos un excelente momento entre amigos, comida con mucho sabor, la atención 10 de 10, volvería mil veces.",2026-03-17,Jiliam U.,degusta,dg_107282,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_81409bc1b6,tacos el rey condado del rey,Tacos el Rey (Condado del Rey),Mexicana,Condado del Rey,"Av. Federico Guardia, Plaza Norte - Condado del Rey",Desde $15 hasta $25,4.3,5.0,4.3,4.2,4.2,"Excelente elección buen precio y muy rico todo volvería mas seguido, vinimos a celebrar el cumpleaños de mi amiga y quedamos fascinados",2026-07-03,Lissette Michelle M.,degusta,dg_109578,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'positive', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': True, 'ambiente': False}"
r_81409bc1b6,tacos el rey condado del rey,Tacos el Rey (Condado del Rey),Mexicana,Condado del Rey,"Av. Federico Guardia, Plaza Norte - Condado del Rey",Desde $15 hasta $25,4.3,4.0,4.3,4.2,4.2,"Fuimos con una familia de 4 y pedimos la rosca del rey ya que vienen varios tipos de tacos con nachos para compartir...pero no fue tan especial como esperabamos, el de la carne molida estuvo bien normalita",2026-06-13,Isabel C.,degusta,dg_109578,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_81409bc1b6,tacos el rey condado del rey,Tacos el Rey (Condado del Rey),Mexicana,Condado del Rey,"Av. Federico Guardia, Plaza Norte - Condado del Rey",Desde $15 hasta $25,4.3,5.0,4.3,4.2,4.2,Buen restaurante de comida mexicana. las porciones son muy buenas. Tienen una buena barra de cocktailes y bebidas. Excelente opción para comer tacos con familias o amigos.,2026-06-05,Jorge M.,degusta,dg_109578,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_81409bc1b6,tacos el rey condado del rey,Tacos el Rey (Condado del Rey),Mexicana,Condado del Rey,"Av. Federico Guardia, Plaza Norte - Condado del Rey",Desde $15 hasta $25,4.3,5.0,4.3,4.2,4.2,excelente atención y la comida es espectacular. Raciones generosas. platos variados y con muy buen sabor. se puede convertir en el sitio favorito de cualquiera,2026-05-23,Jose Rafael M.,degusta,dg_109578,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_81409bc1b6,tacos el rey condado del rey,Tacos el Rey (Condado del Rey),Mexicana,Condado del Rey,"Av. Federico Guardia, Plaza Norte - Condado del Rey",Desde $15 hasta $25,4.3,5.0,4.3,4.2,4.2,"Primera vez q voy, me pedí unos queso tacos y estaban deliciosos,con su salsita y buen quesooo🤩🧀🧀🧀 y una chicha de Tamarindo .la atención es buena y tienen terraza 🤩🤩...",2026-05-14,Carolina F.,degusta,dg_109578,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_edc08aa098,segundo muelle san francisco,Segundo Muelle (San Francisco),Peruana · Mariscos,San Francisco,Calle Crisantemos N 16 esquina con calle 68 - San Francisco,Desde $25 hasta $35,4.7,5.0,4.7,4.8,4.5,"he ido muchísimas veces y volveré es uno de los mejores restaurantes y nunca baja la calidad de su comida, tienen menú nuevo y la verdad se come muy bien y lo mejor es la atención muy buena",2026-07-13,Fidah S.,degusta,dg_87,"{'comida': 'negative', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_edc08aa098,segundo muelle san francisco,Segundo Muelle (San Francisco),Peruana · Mariscos,San Francisco,Calle Crisantemos N 16 esquina con calle 68 - San Francisco,Desde $25 hasta $35,4.7,5.0,4.7,4.8,4.5,"Es un sitio espectacular en la ciudad de Panamá, siempre es una buena y segura opción de que todo estará delicioso",2026-07-10,Rosaura P.,degusta,dg_87,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_edc08aa098,segundo muelle san francisco,Segundo Muelle (San Francisco),Peruana · Mariscos,San Francisco,Calle Crisantemos N 16 esquina con calle 68 - San Francisco,Desde $25 hasta $35,4.7,5.0,4.7,4.8,4.5,"Cada vez que vamos, es una experiencia única con ganas siempre de volver. La variedad de platos y el auténtico sabor en sus comidas son inigualables",2026-07-05,Marcel D.,degusta,dg_87,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
r_edc08aa098,segundo muelle san francisco,Segundo Muelle (San Francisco),Peruana · Mariscos,San Francisco,Calle Crisantemos N 16 esquina con calle 68 - San Francisco,Desde $25 hasta $35,4.7,3.0,4.7,4.8,4.5,"Fuimos a festejar a mi papá para el día del padre, pedimos varios platos mi favorito fue el ceviche, los demás me parecieron normal vs otros restaurantes peruanos a los que he ido , pedí el lomo con pasta a la huancaina y me pareció que le faltaba sabor, de ahí en fuera la atención fue buena y la comida llegó relativamente rápido a pesar de que había mucha gente.",2026-06-21,Itzhel G.,degusta,dg_87,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_edc08aa098,segundo muelle san francisco,Segundo Muelle (San Francisco),Peruana · Mariscos,San Francisco,Calle Crisantemos N 16 esquina con calle 68 - San Francisco,Desde $25 hasta $35,4.7,5.0,4.7,4.8,4.5,"Invitamos a un amigo portugués y a su novia a almorzar en este restaurante.  Ellos estaban de paso conociendo Panamá.  Ambos quedaron fascinados y satisfechos con la comida de este lugar.  Estábamos  seguras que les gustaría la comida de este lugar.  Pasamos una agradable tarde recordando viejos tiempos en Ginebra, Suiza.",2026-06-12,Elsa Marina N.,degusta,dg_87,"{'comida': 'neutral', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': True}"
r_2ae91bf080,nazca 21 costa del este,Nazca 21 (Costa del Este),Peruana,Costa del Este,"Avenida La Rotonda, Plaza Ocean Mall, Planta Alta, local 111 - Costa del Este",Desde $25 hasta $35,4.7,3.0,4.7,4.7,4.3,"Restaurante para visitar en familia, amigos y colegas. Muy buenas relación porciones de los platos vs costo. Los ingredientes se sienten muy naturales y frescos. Sin embargo, para el plato que pedí en foto adjunta, falto un poco más de sabor. Buena atención y buen ambiente.",2026-07-19,Ileana R.,degusta,dg_105060,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': True, 'ambiente': True}"
r_2ae91bf080,nazca 21 costa del este,Nazca 21 (Costa del Este),Peruana,Costa del Este,"Avenida La Rotonda, Plaza Ocean Mall, Planta Alta, local 111 - Costa del Este",Desde $25 hasta $35,4.7,5.0,4.7,4.7,4.3,"Hoy tuve la experiencia de almorzar en Nazca 21.    

El pulpo estuvo espectacular: perfectamente cocido, tierno y lleno de sabor. El ají de gallina fue simplemente exquisito, con una textura cremosa.

Además de la comida, el ambiente es muy acogedor y el servicio muy atento y la comida nos llegó super rápido.",2026-07-15,Mel P.,degusta,dg_105060,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_2ae91bf080,nazca 21 costa del este,Nazca 21 (Costa del Este),Peruana,Costa del Este,"Avenida La Rotonda, Plaza Ocean Mall, Planta Alta, local 111 - Costa del Este",Desde $25 hasta $35,4.7,5.0,4.7,4.7,4.3,"Nazca restaurante de comida peruana muy sabrosa, la causa limeña espectacular. 
Local espacioso, perfecto para ir en familia. La atencion excelente.",2026-07-10,Emilse A.,degusta,dg_105060,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'positive'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': True}"
r_2ae91bf080,nazca 21 costa del este,Nazca 21 (Costa del Este),Peruana,Costa del Este,"Avenida La Rotonda, Plaza Ocean Mall, Planta Alta, local 111 - Costa del Este",Desde $25 hasta $35,4.7,5.0,4.7,4.7,4.3,"Comida peruana muy rica, buenas porciones y sabor autentico peruano. Pedimos un ceviche frito que estaba muy rico y de plato fuerte yo pedi un lomo saltado que igual tenia sabor autentico y bien preparado. Creo que es de los pocos restaurantes peruanos que tienes cerveza cusqueña en panama. La atencion fue muy buena ya que siempre estuvieron pendientes de que no nos faltara nada. Fuimos por el cumpleaños de una persona y tienen una manera bastante chevere de cantar el cumpleaños con instrumentos",2026-07-07,Andrés A.,degusta,dg_105060,"{'comida': 'positive', 'servicio': 'positive', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': True, 'precio': False, 'ambiente': False}"
r_2ae91bf080,nazca 21 costa del este,Nazca 21 (Costa del Este),Peruana,Costa del Este,"Avenida La Rotonda, Plaza Ocean Mall, Planta Alta, local 111 - Costa del Este",Desde $25 hasta $35,4.7,5.0,4.7,4.7,4.3,Excelente la comida especial para cualquier gusto y el paladar. todos lo platos vienen acompañados con su guarnicion los mariscos excelente.,2026-06-27,Eric R.,degusta,dg_105060,"{'comida': 'positive', 'servicio': 'neutral', 'precio': 'neutral', 'ambiente': 'neutral'}","{'comida': True, 'servicio': False, 'precio': False, 'ambiente': False}"
